id,date,month,lon,lat,g,cov,sex,length,bathy,ground,year
ct149-922-18,2019-03-04 12:00,03,43.46494186,-56.82488961,0.821920782,non-cov,f,2.52,-5151.172852,0,2019
ct149-922-18,2019-03-27 12:00,03,43.31108744,-44.59465943,0.643411547,non-cov,f,2.52,-2275.346191,0,2019
ct149-922-18,2019-02-18 12:00,02,49.14205101,-59.14929542,0.859416059,non-cov,f,2.52,-5409.689941,0,2019
ct149-922-18,2019-03-25 12:00,03,44.34181108,-44.67346635,0.679665094,non-cov,f,2.52,-1393.494873,1,2019
ct149-922-18,2019-02-17 12:00,02,49.7446408,-59.04504756,0.863837128,non-cov,f,2.52,-5403.829102,0,2019
ct149-922-18,2019-04-15 12:00,04,42.98967202,-44.3049016,0.451722194,non-cov,f,2.52,-2719.140381,0,2019
ct149-922-18,2019-03-22 12:00,03,44.35228412,-46.07257629,0.740580467,non-cov,f,2.52,-2367.38623,0,2019
ct149-922-18,2019-03-21 12:00,03,44.71379589,-46.41122698,0.754904649,non-cov,f,2.52,-2441.792969,0,2019
ct149-922-18,2019-03-24 12:00,03,44.70355706,-45.07368977,0.698834576,non-cov,f,2.52,-1426.7229,1,2019
ct149-922-18,2019-02-11 12:00,02,55.1400381,-57.18943946,0.892021182,non-cov,f,2.52,-5032.731934,0,2019
ct149-922-18,2019-04-13 12:00,04,43.10682785,-44.84695013,0.487754793,non-cov,f,2.52,-2016.015991,0,2019
ct149-922-18,2019-03-05 12:00,03,43.51823382,-56.27926401,0.831883442,non-cov,f,2.52,-4995.508789,0,2019
ct149-922-18,2019-04-04 12:00,04,43.70232962,-45.62044477,0.54430584,non-cov,f,2.52,-2141.472412,0,2019
ct149-922-18,2019-04-16 12:00,04,42.61682034,-44.70613713,0.442120876,non-cov,f,2.52,-2016.648682,0,2019
ct149-922-18,2019-02-28 12:00,02,42.55062576,-59.32326074,0.756503718,non-cov,f,2.52,-5362.298828,0,2019
ct149-922-18,2019-03-01 12:00,03,42.52888571,-58.78348415,0.782338408,non-cov,f,2.52,-5352.895996,0,2019
ct149-922-18,2019-04-14 12:00,04,43.08077812,-44.4863389,0.469980136,non-cov,f,2.52,-2429.293701,0,2019
ct149-922-18,2019-04-07 12:00,04,43.40114039,-45.64364123,0.517394577,non-cov,f,2.52,-2282.594971,0,2019
ct149-922-18,2019-02-21 12:00,02,46.33481879,-59.77536499,0.832445588,non-cov,f,2.52,-5378.341797,0,2019
ct149-922-18,2019-02-12 12:00,02,54.26291089,-57.61569903,0.88882717,non-cov,f,2.52,-5203.411133,0,2019
ct149-922-18,2019-02-23 12:00,02,45.00399474,-59.98798616,0.8106607,non-cov,f,2.52,-5296.231934,0,2019
ct149-922-18,2019-03-30 12:00,03,43.62564809,-44.59670926,0.614846837,non-cov,f,2.52,-2075.614258,0,2019
ct149-922-18,2019-03-09 12:00,03,44.55075838,-53.24035306,0.829616291,non-cov,f,2.52,-519.848877,1,2019
ct149-922-18,2019-03-10 12:00,03,44.41324115,-52.48535161,0.824708241,non-cov,f,2.52,-2340.715088,0,2019
ct149-922-18,2019-03-28 12:00,03,43.197408,-44.36414657,0.629068586,non-cov,f,2.52,-2509.928955,0,2019
ct149-922-18,2019-03-03 12:00,03,42.98571797,-57.46931099,0.813329679,non-cov,f,2.52,-5348.167969,0,2019
ct149-922-18,2019-04-11 12:00,04,43.51158932,-45.52390403,0.502566755,non-cov,f,2.52,-2217.594971,0,2019
ct149-922-18,2019-02-24 12:00,02,44.11817714,-60.25024571,0.797464952,non-cov,f,2.52,-5180.820801,0,2019
ct149-922-18,2019-02-25 12:00,02,43.44328941,-60.43999082,0.784317232,non-cov,f,2.52,-5317.056152,0,2019
ct149-922-18,2019-04-08 12:00,04,43.44262335,-45.72531599,0.510229704,non-cov,f,2.52,-2221.795166,0,2019
ct149-922-18,2019-03-17 12:00,03,44.56100911,-48.91249536,0.804080221,non-cov,f,2.52,-4179.501953,0,2019
ct149-922-18,2019-02-20 12:00,02,47.31518337,-59.6088209,0.843406381,non-cov,f,2.52,-5345.422852,0,2019
ct149-922-18,2019-03-08 12:00,03,44.26819884,-53.78150457,0.829779774,non-cov,f,2.52,-3629.060059,0,2019
ct149-922-18,2019-02-15 12:00,02,51.26615052,-58.37767714,0.875470926,non-cov,f,2.52,-5292.217773,0,2019
ct149-922-18,2019-03-29 12:00,03,43.55553569,-44.45008519,0.621454138,non-cov,f,2.52,-2362.11084,0,2019
ct149-922-18,2019-03-02 12:00,03,42.78730623,-58.16984007,0.801216292,non-cov,f,2.52,-5291.99707,0,2019
ct149-922-18,2019-04-10 12:00,04,43.65512319,-45.61606299,0.502701489,non-cov,f,2.52,-2149.859375,0,2019
ct149-922-18,2019-04-12 12:00,04,43.36716006,-45.19349282,0.499073993,non-cov,f,2.52,-1479.607788,1,2019
ct149-922-18,2019-04-01 12:00,04,43.85503897,-45.37768593,0.586455368,non-cov,f,2.52,-1973.199585,1,2019
ct149-922-18,2019-03-16 12:00,03,44.85927106,-49.23205301,0.807162096,non-cov,f,2.52,-4337.11084,0,2019
ct149-922-18,2019-03-23 12:00,03,44.32774625,-45.48955191,0.719978845,non-cov,f,2.52,-1845.859131,1,2019
ct149-922-18,2019-02-22 12:00,02,45.41878979,-59.93181005,0.819528787,non-cov,f,2.52,-5331.632813,0,2019
ct149-922-18,2019-04-03 12:00,04,43.48748983,-45.65749658,0.554972274,non-cov,f,2.52,-2260.50708,0,2019
ct149-922-18,2019-02-14 12:00,02,52.3131792,-58.07335766,0.881469484,non-cov,f,2.52,-5301.971191,0,2019
ct149-922-18,2019-03-14 12:00,03,44.75662485,-50.46742516,0.82055544,non-cov,f,2.52,-4171.598145,0,2019
ct149-922-18,2019-03-31 12:00,03,43.89741917,-44.93836892,0.603868714,non-cov,f,2.52,-1176.904785,1,2019
ct149-922-18,2019-02-13 12:00,02,53.32020574,-57.86026778,0.885704663,non-cov,f,2.52,-5238.790039,0,2019
ct149-922-18,2019-03-07 12:00,03,44.00090526,-54.57392486,0.833044882,non-cov,f,2.52,-3218.387939,0,2019
ct149-922-18,2019-03-18 12:00,03,44.46442572,-48.1523077,0.794236811,non-cov,f,2.52,-3914.575928,0,2019
ct149-922-18,2019-03-12 12:00,03,44.48498949,-51.44629887,0.822578842,non-cov,f,2.52,-3238.4021,0,2019
ct149-922-18,2019-03-11 12:00,03,44.75355957,-51.95363404,0.823137166,non-cov,f,2.52,-3011.4021,0,2019
ct149-922-18,2019-03-19 12:00,03,44.50188428,-47.60114332,0.786212362,non-cov,f,2.52,-3872.995117,0,2019
ct149-922-18,2019-04-02 12:00,04,43.78373918,-45.60551921,0.570158734,non-cov,f,2.52,-2134.408936,0,2019
ct149-922-18,2019-04-06 12:00,04,43.43347571,-45.48992239,0.52458746,non-cov,f,2.52,-2092.125,0,2019
ct149-922-18,2019-04-05 12:00,04,43.76155912,-45.49655959,0.533641217,non-cov,f,2.52,-2122.740723,0,2019
ct149-922-18,2019-04-09 12:00,04,43.51191577,-45.54716646,0.505011616,non-cov,f,2.52,-2240.32251,0,2019
ct149-922-18,2019-03-15 12:00,03,44.75422245,-49.75327525,0.81306521,non-cov,f,2.52,-4310.598145,0,2019
ct149-922-18,2019-03-06 12:00,03,43.95283883,-55.41021984,0.833353925,non-cov,f,2.52,-4536.772949,0,2019
ct149-922-18,2019-03-20 12:00,03,44.63750906,-46.99515381,0.77285458,non-cov,f,2.52,-3289.196777,0,2019
ct149-922-18,2019-02-10 12:00,02,55.93275348,-56.78841334,0.893928191,non-cov,f,2.52,-4722.755859,0,2019
ct149-922-18,2019-05-30 12:00,05,43.69648411,-43.57877907,0.610142466,non-cov,f,2.52,-2939.147461,0,2019
ct149-922-18,2019-04-30 12:00,04,42.44493452,-45.04679984,0.336772775,non-cov,f,2.52,-1684.380249,1,2019
ct149-922-18,2019-04-28 12:00,04,42.56873668,-45.27310252,0.330840186,non-cov,f,2.52,-1615.400146,1,2019
ct149-922-18,2019-05-19 12:00,05,42.15636326,-44.05104599,0.49958349,non-cov,f,2.52,-2636.412354,0,2019
ct149-922-18,2019-05-28 12:00,05,43.29122064,-43.57461668,0.585543783,non-cov,f,2.52,-2556.281738,0,2019
ct149-922-18,2019-04-29 12:00,04,42.12256896,-45.1614917,0.331010728,non-cov,f,2.52,-1709.62561,1,2019
ct149-922-18,2019-05-11 12:00,05,42.54877013,-45.3449416,0.44311446,non-cov,f,2.52,-1574.982544,1,2019
ct149-922-18,2019-05-13 12:00,05,42.46212658,-44.90821324,0.466573281,non-cov,f,2.52,-1700.457764,1,2019
ct149-922-18,2019-04-18 12:00,04,42.67678074,-45.25389818,0.409712858,non-cov,f,2.52,-1641.07605,1,2019
ct149-922-18,2019-05-17 12:00,05,42.00829038,-44.25281817,0.485234061,non-cov,f,2.52,-2897.162354,0,2019
ct149-922-18,2019-06-13 12:00,06,44.44803374,-47.00802814,0.793999966,non-cov,f,2.52,-3226.483643,0,2019
ct149-922-18,2019-04-27 12:00,04,42.3133271,-45.34950514,0.334186228,non-cov,f,2.52,-1698.360107,1,2019
ct149-922-18,2019-05-16 12:00,05,42.11104832,-44.29481153,0.478352748,non-cov,f,2.52,-2494.702393,0,2019
ct149-922-18,2019-05-01 12:00,05,42.63157007,-45.22019664,0.344016872,non-cov,f,2.52,-1630.811523,1,2019
ct149-922-18,2019-06-20 12:00,06,45.25841703,-49.46567178,0.817479541,non-cov,f,2.52,-4223.634766,0,2019
ct149-922-18,2019-05-24 12:00,05,42.62205991,-43.780781,0.540441213,non-cov,f,2.52,-2793.043701,0,2019
ct149-922-18,2019-05-23 12:00,05,42.30868588,-43.69970369,0.528860007,non-cov,f,2.52,-2354.360352,0,2019
ct149-922-18,2019-05-15 12:00,05,42.02593283,-44.28447779,0.472002014,non-cov,f,2.52,-2841.486572,0,2019
ct149-922-18,2019-05-20 12:00,05,42.27279822,-43.98207507,0.50702044,non-cov,f,2.52,-2745.235596,0,2019
ct149-922-18,2019-05-18 12:00,05,42.06139649,-44.0708822,0.491762155,non-cov,f,2.52,-3041.892822,0,2019
ct149-922-18,2019-04-26 12:00,04,42.47101082,-45.28084716,0.339655062,non-cov,f,2.52,-1640.745483,1,2019
ct149-922-18,2019-05-29 12:00,05,43.5441364,-43.41224424,0.59567285,non-cov,f,2.52,-2787.082031,0,2019
ct149-922-18,2019-05-25 12:00,05,42.8217,-43.7934202,0.551900555,non-cov,f,2.52,-2893.236328,0,2019
ct149-922-18,2019-06-09 12:00,06,44.72805182,-45.50960671,0.757503561,non-cov,f,2.52,-1721.056641,1,2019
ct149-922-18,2019-05-02 12:00,05,42.62012925,-45.29162878,0.351591688,non-cov,f,2.52,-1599.390503,1,2019
ct149-922-18,2019-05-27 12:00,05,43.04964853,-43.58627933,0.574163343,non-cov,f,2.52,-2808.4646,0,2019
ct149-922-18,2019-05-12 12:00,05,42.44392856,-45.09920038,0.455767121,non-cov,f,2.52,-1701.097412,1,2019
ct149-922-18,2019-05-31 12:00,05,43.97011442,-43.51667425,0.62622287,non-cov,f,2.52,-2751.019287,0,2019
ct149-922-18,2019-06-08 12:00,06,44.9152587,-45.23001143,0.743651227,non-cov,f,2.52,-1609.979126,1,2019
ct149-922-18,2019-06-04 12:00,06,44.37940042,-44.2621098,0.696150984,non-cov,f,2.52,-1938.781128,1,2019
ct149-922-18,2019-04-25 12:00,04,42.35461092,-45.33158545,0.346284285,non-cov,f,2.52,-1706.894409,1,2019
ct149-922-18,2019-04-23 12:00,04,42.53521603,-45.30017832,0.361793263,non-cov,f,2.52,-1619.220947,1,2019
ct149-922-18,2019-04-19 12:00,04,42.49729056,-45.17029991,0.397360576,non-cov,f,2.52,-1655.891479,1,2019
ct149-922-18,2019-04-22 12:00,04,42.65748285,-45.37967444,0.369363337,non-cov,f,2.52,-1619.132935,1,2019
ct149-922-18,2019-05-26 12:00,05,43.02432327,-43.6673438,0.56279825,non-cov,f,2.52,-2773.992188,0,2019
ct149-922-18,2019-05-08 12:00,05,42.1377196,-45.4876491,0.405883243,non-cov,f,2.52,-1713.261597,1,2019
ct149-922-18,2019-06-10 12:00,06,44.55779066,-45.7135334,0.770860601,non-cov,f,2.52,-1496.864624,1,2019
ct149-922-18,2019-05-10 12:00,05,42.27443181,-45.44833453,0.430589195,non-cov,f,2.52,-1718.815918,1,2019
ct149-922-18,2019-06-05 12:00,06,44.41844719,-44.53309776,0.709116719,non-cov,f,2.52,-1613.904053,1,2019
ct149-922-18,2019-04-24 12:00,04,42.39075362,-45.24971151,0.353727784,non-cov,f,2.52,-1740.370972,1,2019
ct149-922-18,2019-06-16 12:00,06,45.18496777,-48.0890067,0.805619258,non-cov,f,2.52,-3887.354004,0,2019
ct149-922-18,2019-05-22 12:00,05,42.30554701,-43.90901769,0.521724138,non-cov,f,2.52,-2758.924561,0,2019
ct149-922-18,2019-06-22 12:00,06,46.04933317,-49.96425894,0.823756679,non-cov,f,2.52,-4485.23291,0,2019
ct149-922-18,2019-05-07 12:00,05,42.1998507,-45.36835809,0.395610473,non-cov,f,2.52,-1662.82666,1,2019
ct149-922-18,2019-06-12 12:00,06,44.4927708,-46.62916078,0.787560596,non-cov,f,2.52,-3105.420166,0,2019
ct149-922-18,2019-06-21 12:00,06,45.62785083,-49.60883566,0.821591212,non-cov,f,2.52,-4261.345215,0,2019
ct149-922-18,2019-05-09 12:00,05,42.20958271,-45.41522808,0.41798494,non-cov,f,2.52,-1682.812622,1,2019
ct149-922-18,2019-06-03 12:00,06,44.25382745,-43.88556967,0.682760917,non-cov,f,2.52,-2600.933594,0,2019
ct149-922-18,2019-04-20 12:00,04,42.6335375,-45.26252829,0.387517276,non-cov,f,2.52,-1648.632813,1,2019
ct149-922-18,2019-05-05 12:00,05,42.76518739,-45.22650638,0.375193393,non-cov,f,2.52,-1500.288818,1,2019
ct149-922-18,2019-06-07 12:00,06,44.52423996,-44.88777954,0.733023366,non-cov,f,2.52,-1202.198853,1,2019
ct149-922-18,2019-06-18 12:00,06,45.20016544,-48.83210217,0.811823462,non-cov,f,2.52,-4271.461914,0,2019
ct149-922-18,2019-05-06 12:00,05,42.43349496,-45.36378107,0.38562102,non-cov,f,2.52,-1667.491821,1,2019
ct149-922-18,2019-05-14 12:00,05,42.29518633,-44.53272218,0.471396175,non-cov,f,2.52,-1943.992188,1,2019
ct149-922-18,2019-06-19 12:00,06,44.96609748,-49.21255892,0.813423247,non-cov,f,2.52,-4439.033203,0,2019
ct149-922-18,2019-06-06 12:00,06,44.49175468,-44.80253927,0.720133531,non-cov,f,2.52,-1330.944092,1,2019
ct149-922-18,2019-06-17 12:00,06,45.28656801,-48.51655527,0.808335451,non-cov,f,2.52,-4012.062988,0,2019
ct149-922-18,2019-06-11 12:00,06,44.50466344,-46.16148695,0.780712735,non-cov,f,2.52,-2471.314697,0,2019
ct149-922-18,2019-04-21 12:00,04,42.5306866,-45.33172316,0.378182735,non-cov,f,2.52,-1594.804321,1,2019
ct149-922-18,2019-06-15 12:00,06,44.83426905,-47.84907258,0.801319655,non-cov,f,2.52,-3849.97168,0,2019
ct149-922-18,2019-06-02 12:00,06,44.08812459,-43.63726042,0.66452791,non-cov,f,2.52,-2901.182861,0,2019
ct149-922-18,2019-06-01 12:00,06,43.8934604,-43.61587646,0.645106526,non-cov,f,2.52,-2920.170166,0,2019
ct149-922-18,2019-05-04 12:00,05,42.66573532,-45.29522952,0.367212371,non-cov,f,2.52,-1621.96228,1,2019
ct149-922-18,2019-05-03 12:00,05,42.69142629,-45.31715422,0.359267031,non-cov,f,2.52,-1601.632935,1,2019
ct149-922-18,2019-06-14 12:00,06,44.70386205,-47.49149343,0.797215374,non-cov,f,2.52,-3543.85791,0,2019
ct149-922-18,2019-05-21 12:00,05,42.34373968,-43.92576034,0.514234769,non-cov,f,2.52,-2948.909424,0,2019
ct149-922-18,2019-07-02 12:00,07,47.20441449,-45.36279742,0.829270318,non-cov,f,2.52,-1483.592041,1,2019
ct149-922-18,2019-07-03 12:00,07,46.62024544,-44.90411055,0.823749855,non-cov,f,2.52,-1890.303589,1,2019
ct149-922-18,2019-07-01 12:00,07,47.4932007,-46.05497285,0.836267672,non-cov,f,2.52,-2583.75415,0,2019
ct149-922-18,2019-06-28 12:00,06,47.44333469,-47.45182069,0.837656455,non-cov,f,2.52,-3215.830811,0,2019
ct149-922-18,2019-06-26 12:00,06,47.31627862,-48.59842006,0.840237975,non-cov,f,2.52,-3979.656006,0,2019
ct149-922-18,2019-06-24 12:00,06,46.90577959,-49.56861164,0.834966695,non-cov,f,2.52,-4417.562012,0,2019
ct149-922-18,2019-07-10 12:00,07,43.62688397,-42.87718642,0.795830849,non-cov,f,2.52,-2859.892334,0,2019
ct149-922-18,2019-07-09 12:00,07,43.77085358,-43.18631869,0.79863258,non-cov,f,2.52,-3047.406738,0,2019
ct149-922-18,2019-06-30 12:00,06,47.77717141,-46.70177489,0.839635035,non-cov,f,2.52,-3151.774902,0,2019
ct149-922-18,2019-07-04 12:00,07,46.20851094,-44.62378811,0.820366537,non-cov,f,2.52,-1800.784302,1,2019
ct149-922-18,2019-06-25 12:00,06,47.20418116,-49.14044025,0.838685901,non-cov,f,2.52,-4136.556152,0,2019
ct149-922-18,2019-07-05 12:00,07,45.90970247,-44.45356414,0.817816208,non-cov,f,2.52,-1885.088745,1,2019
ct149-922-18,2019-06-29 12:00,06,47.80787651,-47.14318283,0.838888168,non-cov,f,2.52,-3347.645752,0,2019
ct149-922-18,2019-07-08 12:00,07,44.29498361,-43.50563875,0.802871434,non-cov,f,2.52,-2776.035645,0,2019
ct149-922-18,2019-06-27 12:00,06,47.4585446,-47.93454261,0.838030853,non-cov,f,2.52,-3491.045166,0,2019
ct149-922-18,2019-07-06 12:00,07,45.61019844,-44.15916571,0.813934647,non-cov,f,2.52,-1958.66687,1,2019
ct149-922-18,2019-07-07 12:00,07,44.68518082,-43.70736201,0.804364816,non-cov,f,2.52,-2642.753418,0,2019
ct149-924-18,2019-03-13 11:00,03,75.44080394,-68.21535182,0.257498503,non-cov,m,2.44,-526.2910767,0,2019
ct149-924-18,2019-03-18 11:00,03,75.8704127,-68.56649583,0.323336639,non-cov,m,2.44,-622.5297852,0,2019
ct149-924-18,2019-02-01 11:00,02,77.11687081,-67.82664434,0.089255202,non-cov,m,2.44,-395.4537964,0,2019
ct149-924-18,2019-03-19 11:00,03,77.59019034,-68.53632361,0.246010225,non-cov,m,2.44,-266.5729065,0,2019
ct149-924-18,2019-02-04 11:00,02,77.55259826,-67.85335345,0.070082236,non-cov,m,2.44,-396.3335876,0,2019
ct149-924-18,2019-03-17 11:00,03,75.39194856,-68.16514794,0.312362538,non-cov,m,2.44,-527.4915771,0,2019
ct149-924-18,2019-02-05 11:00,02,77.32194148,-67.80222091,0.064762574,non-cov,m,2.44,-390.1585083,0,2019
ct149-924-18,2019-02-13 11:00,02,77.15063834,-67.85572547,0.03649179,non-cov,m,2.44,-407.0484009,0,2019
ct149-924-18,2019-03-22 11:00,03,77.76945926,-68.30973919,0.218152023,non-cov,m,2.44,-408.2348022,0,2019
ct149-924-18,2019-01-29 11:00,01,77.2425104,-67.66897933,0.111665258,non-cov,m,2.44,-350.285614,0,2019
ct149-924-18,2019-03-20 11:00,03,77.90503357,-68.65423837,0.209978532,non-cov,m,2.44,-24.87355042,0,2019
ct149-924-18,2019-02-02 11:00,02,77.04777321,-67.89290674,0.08183877,non-cov,m,2.44,-405.8599854,0,2019
ct149-924-18,2019-02-12 11:00,02,77.14861016,-67.78249746,0.038547072,non-cov,m,2.44,-408.4737854,0,2019
ct149-924-18,2019-03-09 11:00,03,76.79364656,-68.65373829,0.204859626,non-cov,m,2.44,-783.1113281,0,2019
ct149-924-18,2019-02-14 11:00,02,77.23082404,-67.87742848,0.034503178,non-cov,m,2.44,-414.8552856,0,2019
ct149-924-18,2019-03-21 11:00,03,77.43738721,-68.52583888,0.209001987,non-cov,m,2.44,-501.0115051,0,2019
ct149-924-18,2019-03-12 11:00,03,75.7303668,-68.45703532,0.284028396,non-cov,m,2.44,-580.2537842,0,2019
ct149-924-18,2019-02-03 11:00,02,77.517708,-67.90997508,0.075691311,non-cov,m,2.44,-403.1795959,0,2019
ct149-924-18,2019-01-27 11:00,01,77.0119977,-67.70320081,0.126809945,non-cov,m,2.44,-354.9067993,0,2019
ct149-924-18,2019-03-10 11:00,03,76.54132203,-68.57876589,0.241589323,non-cov,m,2.44,-674.769104,0,2019
ct149-924-18,2019-01-31 11:00,01,77.35410668,-67.79816394,0.096596161,non-cov,m,2.44,-380.8342896,0,2019
ct149-924-18,2019-02-15 11:00,02,77.17120627,-67.88302339,0.032641079,non-cov,m,2.44,-415.4101868,0,2019
ct149-924-18,2019-03-05 11:00,03,77.16030984,-68.64958337,0.106826472,non-cov,m,2.44,-521.7960815,0,2019
ct149-924-18,2019-03-23 11:00,03,77.90124137,-68.1876121,0.21382247,non-cov,m,2.44,-423.1101074,0,2019
ct149-924-18,2019-03-06 11:00,03,76.69564465,-68.44992735,0.120563612,non-cov,m,2.44,-628.4619751,0,2019
ct149-924-18,2019-01-18 11:00,01,73.51453072,-68.24281575,0.138573523,non-cov,m,2.44,-699.6959839,0,2019
ct149-924-18,2019-02-16 11:00,02,77.18072929,-67.97916948,0.030867427,non-cov,m,2.44,-445.0874939,0,2019
ct149-924-18,2019-03-14 11:00,03,75.5391833,-68.21489597,0.253038438,non-cov,m,2.44,-538.8858032,0,2019
ct149-924-18,2019-03-16 11:00,03,75.03331901,-68.13774781,0.264145793,non-cov,m,2.44,-527.7672119,0,2019
ct149-924-18,2019-02-25 11:00,02,76.41452102,-68.50970552,0.055074403,non-cov,m,2.44,-622.3991699,0,2019
ct149-924-18,2019-03-02 11:00,03,76.55464525,-68.64508996,0.084324381,non-cov,m,2.44,-750.7354126,0,2019
ct149-924-18,2019-03-04 11:00,03,76.76342089,-68.74505555,0.098743935,non-cov,m,2.44,-832.6530762,0,2019
ct149-924-18,2019-01-30 11:00,01,77.34182285,-67.71388234,0.104256262,non-cov,m,2.44,-350.1460876,0,2019
ct149-924-18,2019-02-28 11:00,02,77.10514555,-68.52234687,0.071469849,non-cov,m,2.44,-693.385376,0,2019
ct149-924-18,2019-03-08 11:00,03,76.97976504,-68.64005654,0.168755696,non-cov,m,2.44,-788.3812866,0,2019
ct149-924-18,2019-02-10 11:00,02,77.19154514,-67.8365661,0.04319546,non-cov,m,2.44,-403.725708,0,2019
ct149-924-18,2019-01-20 11:00,01,75.36102072,-67.91058402,0.18572665,non-cov,m,2.44,-472.9664917,0,2019
ct149-924-18,2019-01-19 11:00,01,74.84615275,-67.93015767,0.175711945,non-cov,m,2.44,-498.8727112,0,2019
ct149-924-18,2019-03-11 11:00,03,76.26455512,-68.57274759,0.27405035,non-cov,m,2.44,-649.9141846,0,2019
ct149-924-18,2019-02-07 11:00,02,76.91820751,-67.86899083,0.053812842,non-cov,m,2.44,-433.005188,0,2019
ct149-924-18,2019-02-21 11:00,02,76.72166249,-68.21783212,0.035810244,non-cov,m,2.44,-508.2467957,0,2019
ct149-924-18,2019-01-28 11:00,01,77.10221869,-67.7008055,0.119338092,non-cov,m,2.44,-362.6752014,0,2019
ct149-924-18,2019-03-07 11:00,03,76.66292895,-68.55198014,0.14392932,non-cov,m,2.44,-665.729126,0,2019
ct149-924-18,2019-02-26 11:00,02,76.66352231,-68.53831546,0.061052988,non-cov,m,2.44,-660.9260864,0,2019
ct149-924-18,2019-03-03 11:00,03,76.60686491,-68.63061334,0.091270315,non-cov,m,2.44,-735.9412842,0,2019
ct149-924-18,2019-03-01 11:00,03,76.63718667,-68.59857225,0.078098344,non-cov,m,2.44,-693.9838257,0,2019
ct149-924-18,2019-01-21 11:00,01,75.72079793,-67.93350409,0.181842958,non-cov,m,2.44,-450.7862854,0,2019
ct149-924-18,2019-01-17 11:00,01,75.22501611,-68.47002427,0.309739424,non-cov,m,2.44,-598.6494141,0,2019
ct149-924-18,2019-02-24 11:00,02,76.41545359,-68.29976076,0.04944835,non-cov,m,2.44,-529.7755737,0,2019
ct149-924-18,2019-03-15 11:00,03,75.42929862,-68.03435362,0.250739016,non-cov,m,2.44,-492.032196,0,2019
ct149-924-18,2019-02-20 11:00,02,77.54667784,-68.1744529,0.032590501,non-cov,m,2.44,-522.8477783,0,2019
ct149-924-18,2019-02-11 11:00,02,77.08121317,-67.81376653,0.040792131,non-cov,m,2.44,-390.5064087,0,2019
ct149-924-18,2019-02-09 11:00,02,76.94873744,-67.75647883,0.046068644,non-cov,m,2.44,-378.435791,0,2019
ct149-924-18,2019-02-06 11:00,02,77.1689633,-67.78297078,0.059255528,non-cov,m,2.44,-413.3952942,0,2019
ct149-924-18,2019-02-22 11:00,02,76.82809082,-68.33284838,0.039867494,non-cov,m,2.44,-566.6467285,0,2019
ct149-924-18,2019-02-19 11:00,02,77.26473979,-68.01302106,0.030522674,non-cov,m,2.44,-457.821991,0,2019
ct149-924-18,2019-01-25 11:00,01,76.86716772,-67.7489885,0.141966779,non-cov,m,2.44,-362.2221069,0,2019
ct149-924-18,2019-02-27 11:00,02,77.00619278,-68.52940877,0.066305232,non-cov,m,2.44,-697.098999,0,2019
ct149-924-18,2019-02-23 11:00,02,76.65187696,-68.31941749,0.044586775,non-cov,m,2.44,-542.5253296,0,2019
ct149-924-18,2019-01-24 11:00,01,76.53571066,-67.8840958,0.150494938,non-cov,m,2.44,-421.8565063,0,2019
ct149-924-18,2019-02-18 11:00,02,77.73620676,-67.93977225,0.028892605,non-cov,m,2.44,-493.5823059,0,2019
ct149-924-18,2019-02-08 11:00,02,77.10688741,-67.8094229,0.04971215,non-cov,m,2.44,-390.6430969,0,2019
ct149-924-18,2019-01-23 11:00,01,76.23143183,-67.9305799,0.150371672,non-cov,m,2.44,-433.2681885,0,2019
ct149-924-18,2019-01-22 11:00,01,76.43498418,-67.90260872,0.156033405,non-cov,m,2.44,-425,0,2019
ct149-924-18,2019-01-26 11:00,01,76.93234394,-67.74986873,0.134346013,non-cov,m,2.44,-369.9251099,0,2019
ct149-924-18,2019-02-17 11:00,02,76.79071084,-68.01713587,0.029135367,non-cov,m,2.44,-468.4888,0,2019
ct149-924-18,2019-04-27 11:00,04,73.68397832,-53.5338555,0.90899728,non-cov,m,2.44,-1498.775024,1,2019
ct149-924-18,2019-04-28 11:00,04,73.0972011,-52.52680454,0.852695363,non-cov,m,2.44,-273.6300964,0,2019
ct149-924-18,2019-04-29 11:00,04,72.6774365,-51.7666109,0.82179367,non-cov,m,2.44,-748.7678223,1,2019
ct149-924-18,2019-04-30 11:00,04,71.38905912,-50.76332758,0.512300643,non-cov,m,2.44,-544.0050049,1,2019
ct149-924-18,2019-05-01 11:00,05,71.80696497,-50.24470464,0.537876601,non-cov,m,2.44,-510.5750122,1,2019
ct149-924-18,2019-05-02 11:00,05,70.75411484,-49.53830427,0.397599685,non-cov,m,2.44,-167.5460052,0,2019
ct149-924-18,2019-05-30 11:00,05,70.48533813,-49.06564512,0.86607982,non-cov,m,2.44,-17.78100014,0,2019
ct149-924-18,2019-06-01 11:00,06,70.4947571,-49.07846152,0.903398581,non-cov,m,2.44,-2.444000006,0,2019
ct149-924-18,2019-04-23 11:00,04,74.32886298,-57.203044,0.934350468,non-cov,m,2.44,-3417.025879,0,2019
ct149-924-18,2019-04-24 11:00,04,74.62226906,-56.24816819,0.930572379,non-cov,m,2.44,-3045.695068,0,2019
ct149-924-18,2019-04-25 11:00,04,74.18404038,-55.34487051,0.929357037,non-cov,m,2.44,-2760.837891,0,2019
ct149-924-18,2019-04-26 11:00,04,73.99560319,-54.40686984,0.92064305,non-cov,m,2.44,-1612.317993,1,2019
ct149-924-18,2019-06-04 11:00,06,70.46593358,-49.04380205,0.942161401,non-cov,m,2.44,-40.4620018,0,2019
